Incident ID,Year,Month,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive,Actor type,Actor name,Details,Verified,Source,ActorGroup
2919,2020,4,CF,Central African Republic,Ouham,Batangafo,Batangafo,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Raid,Office/compound,Economic,Non-state armed group: National,Anti-Balaka,"Two NGO guards were injured during a raid of the NGO premise in Batangafo by anti-Balaka militants. The perpetrators stole communication equipment, electronics, and cash. Both victims were taken to a nearby hospital for treatment.
",Yes,Focal Point,Non-state Armed Group
2918,2020,4,SS,South Sudan,Eastern Bieh,Nyirol,Between Motot and Waat,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown,Unknown,Unknown,"One male NGO national staff was shot dead by unknown armed assailants walking on the road from Motot to Waat in the afternoon of April 5.
",Yes,Official Report ,Unknown
3256,2020,4,SD,Sudan,Khartoum,Khartoum,Khartoum,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic,Criminal,Unknown,"One male national staff member was assaulted and injured after a road ambush robbery in Khartoum.
",Yes,Focal Point,Criminal
3217,2020,4,SS,South Sudan,Jonglei,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,Incidental,Unknown,Unknown,"One INGO national staff member was killed after the commercial bus he was traveling in was ambushed by unknown perpetrators in Jonglei state.
",Yes,Focal Point,Unknown
2926,2020,4,ML,Mali,Tombouctou,Niafounke,Oraya,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"Four national staff members of a local NGO, one contracted were reportedly kidnapped in Oraya, Niafunke. They were released 2 weeks later.
",Yes,Official Report,Unknown
2928,2020,4,SS,South Sudan,Jonglei,Twic East,Pamot,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"One national INGO staff member was reportedly killed by a group of perpetrators stealing cattle from the Pamot cattle camp in Twic East county. Further information is unknown at this time.
",Yes,Official Report ,Unknown
3040,2020,4,CD,DR Congo,South Kivu,Sange,Kajembwe,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Subnational,Mai Mai Militia,"3 national INGO staff members were kidnapped after their vehicle was ambushed and stolen near Kajembwe neighbourhood in Sange rural commune. They were released on the 31st of May in Kigurwe village, Uvira territory, South-Kivu.
",Yes,Focal Point,Non-state Armed Group
2927,2020,4,CD,DR Congo,South Kivu,Fizi,Baraka,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"Four INGO staff members were reportedly kidnapped while travelling in two vehicles in between Fizi and Baraka in South Kivu. Their whereabouts and the perpetrators are unknown at this time.
",Yes,Media,Unknown
2925,2020,4,MM,Myanmar,Rakhine,Min Bya,Yar Maung Bridge,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"One UN Agency driver and a non-UN passenger travelling in a marked UN vehicle from Sittwe to Yangon were ambushed by unknown perpetrators near Yar Maung Bridge, Min Bya Township, Rakhine. The victims were reportedly carrying COVID19 related items. They were both evacuated to Minbya hospital where the driver succumbed to his wounds.
",Yes,Official Report ,Unknown
3216,2020,4,CM,Cameroon,Northwest,Tubah,Bambui,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,Kidnapping,Individual attack,Public location,Economic,Unknown,Unknown,"One female NGO staff member was kidnapped by unknown perpetrators and in Bambui and held for 3 days.
",Yes,Focal Point,Unknown
3209,2020,4,CM,Cameroon,Southwest,Meme,Kumba,0,5,0,0,0,0,0,0,4,4,0,0,1,1,0,0,5,5,5,0,0,Kidnapping,Unknown,Unknown,Political,Non-state armed group: Unknown,Not applicable,"5 INGO staff, one international and four national, were abducted by an unknown NSAG after negotiations into access. They were released after 36 hours.
",Yes,Focal Point,Non-state Armed Group
3227,2020,4,CF,Central African Republic,Unknown,Unknown,Unknown,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,3,1,0,Bodily assault,Raid,Office/compound,Economic,Unknown,Unknown,"4 INGO staff, 3 national males and 1 international female, were assaulted and injured during an armed robbery of the INGO office and guesthouse.
",Yes,Focal Point,Unknown
3201,2020,4,MZ,Mozambique,Zambezia,Mocuba,Mocuba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Political,Unaffiliated,Not applicable,"One male INGO national staff member was attacked by a disgruntled community member with a machete.
",Yes,Focal Point,Individual
3239,2020,4,SS,South Sudan,Western Bahr el Ghazal,Nahr Jur,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"One male UN contracted truck driver was shot dead during an ambush by an unknown perpetrator in Nahr Jur.
",Yes,Focal Point,Unknown
2964,2020,4,SS,South Sudan,Eastern Equatoria,Torit,Torit,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"One UN agency contracted truck carrying food items in the Hokuma-Mafi area between Kapoeta and Torit was ambushed by unknown armed men, shot at and robbed. The assistant driver was shot in his stomach, but managed to reach the hospital in Kapoeta for care and is reported in stable condition.
",Yes,Official Report,Unknown
3202,2020,4,IN,India,West Bengal,South 24 Parganas,Basanti,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Political,Unaffiliated,Community members,"One male INGO national staff member was assaulted and injured by a group of 4 men after the staff member and others stopped a child marriage arranged by the group the day before.
",Yes,Focal Point,Individual
2931,2020,4,CF,Central African Republic,Ouham-Pende,Bozoum,Bozoum,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Public location,Unknown,Unknown,Unknown,"One INGO staff member was injured after being physically assaulted by a group of armed young men in the central Bozoum market, for unknown reasons. The staff member was treated at the local city hospital.
",Yes,Official Report,Unknown
3330,2020,4,CF,Central African Republic,Unknown,Unknown,Unknown,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,Bodily assault,Raid,Office/compound,Economic,Police or paramilitary,Not applicable,"Three INGO male staff members were threatened, assaulted, and injured after the organisation office and guesthouse was raided by criminal military elements.
",Yes,Focal Point,State Actor
3215,2020,5,ET,Ethiopia,Amhara,South Wollo,Chiro Kebele,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unknown,Unknown,"One INGO national staff member was seriously injured during an armed robbery by an unknown criminal in Chiro Kebele, Legambo.
",Yes,Focal Point,Unknown
2965,2020,5,SS,South Sudan,Unity,Rubkona,Bentiu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic,Unknown,Unknown,"One UN agency male national staff member was injured after an unknown perpetrator broke into his home in the Bentiu PoC site and assaulted him with a spear. The perpetrators stole 2 mobile phones and a radio that were later recovered in the PoC. The UN staff victim was treated at the UNMISS level II clinic.
",Yes,Official Report,Unknown
3065,2020,5,SO,Somalia,Lower Juba,Kismayo,Between Hoosingow and Dhobley,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Regional,Al Shabaab,"Three NGO staff members travelling in Kismayo between Hoosingow and Dhobley town, were reportedly kidnapped by Al Shabaab militants. Further information is unavailable at this time.
",Yes,Media,Non-state Armed Group
2938,2020,5,SS,South Sudan,Central Equatoria,Juba,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic,Unknown,Unknown,"One INGO security guard was held at gunpoint at the compound in Juba by a group of unknown intruders. After cutting the fence the intruders cut cables to the AC units and demanded the security guard produce keys for another gate he did not have. The perpetrators then proceeded to drag and beat the security guard. Another guard on duty was able to alert the rapid response team and the perpetrators fled. All AC units were accounted for and the security guard was referred to the local hospital.
",Yes,Official Report,Unknown
2939,2020,5,SD,Sudan,South Kordofan,Kadugli,Kadugli,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Public location,Economic,Unknown,Unknown,"One UN Agency staff member was reportedly shot in his shoulder, hand and stomach, as he tried to intervene in a robbery near his home in Kadguli. He was taken to the hospital where he is reported to be in stable condition.
",Yes,Official Report ,Unknown
3001,2020,5,UG,Uganda,Northern,Napak,Turutuko,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Non-state armed group: Subnational,Karamojong Militia,"One male INGO staff member and doctor was shot and killed in Turutuko, Napak District, by Karamojong perpetrators while on his way home. Initial reports indicate it is likely the attack was planned, but motive is unknown.
",Yes,ACLED,Non-state Armed Group
3180,2020,5,ML,Mali,Segou,Niono,Nampalari,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Road,Incidental,Host state,Malian Armed Forces (FAMA),"One INGO national male staff was injured after Malian Armed Forces fired at the humanitarian vehicle at a checkpoint in Nampalari, Niono, Segou.
",Yes,Focal Point,State Actor
2961,2020,5,AF,Afghanistan,Kabul,Kabul,Kabul,0,4,0,0,0,0,1,3,0,4,0,0,0,0,1,3,0,4,0,1,3,Shooting,Raid,Project site,Political,Non-state armed group: Unknown,Not applicable,"One INGO midwife was killed and 3 other staff injured when armed assailants raided the maternity ward of a hospital in Kabul. The attackers opened fire on the patients and staff resulting in a total of 24 deaths, including 16 mothers. Neither the Taliban nor ISIS have claimed responsibility.
",Yes,Media,Non-state Armed Group
2999,2020,5,SO,Somalia,Bay,Dinsoor,Waaberi,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Unknown,Home,Unknown,Unknown,Unknown,One male INGO staff member was injured after an unknown perpetrator threw a grenade at his house in Waaberi area of Dinsoor.,Pending,ACLED,Unknown
3081,2020,5,ET,Ethiopia,Gambella,Anuak,Gambella,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Unknown,Unknown,Unknown,"One INGO male staff member was injured after unknown perpetrators jumped over the organization compound fence and attacked the staff with a knife causing serious damage to his hand.
",Yes,Focal Point,Unknown
2941,2020,5,CF,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Yagarandji Forest,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Non-state armed group: Unknown,Not applicable,"One NGO driver was critically shot and later died in hospital after his NGO vehicle was ambushed on the road in Yagarandji Forest, 15km south of Kaga-Bandoro by an unknown armed group. The three other passengers were unharmed.
",Yes,Official Report,Non-state Armed Group
2962,2020,5,SD,Sudan,Central Darfur,Rokero,Rokero,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Shooting,Combat/Crossfire,Project site,Incidental,Police or paramilitary,Sudan National Security Service,"One INGO staff member was shot after different sections of the Sudanese security forces, engaged in fire in Central Darfur, entered the INGO hospital in Rokero while shooting. The staff member shot in the crossfire was severely injured. Reports indicate it was an accidental weapon discharge.
",Yes,Official Report,State Actor
3045,2020,5,TR,Turkey,Van,Ozalp,Unknown,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Raid,Project site,Unknown,Non-state armed group: National,Kurdistan Workers' Party (PKK),"Two aid workers were reportedly killed while delivering aid amid the COVID-19 pandemic in Ozlap district of Van province. Media reports indicate Kurdistan Workers' Party (PKK) militants attacked the community as they received aid.
",Yes,Media,Non-state Armed Group
2963,2020,5,SS,South Sudan,Jonglei,Uror,Pieri,0,3,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,0,0,3,Shooting,Combat/Crossfire,Public location,Unknown,Non-state armed group: Subnational,Unknown,"Two INGO staff members were injured and one killed, after intense intercommunal clashes and cattle raids broke out in Pieri, Uror country. The INGO had to temporarily suspend operations in the village.
",Yes,Official Report,Non-state Armed Group
2966,2020,5,CF,Central African Republic,Nana-Mambere,Bouar,Unknown,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic,Non-state armed group: Subnational,Fulanis tribe,"One NGO driver was reportedly ambushed and beaten at 9:00LT by seven armed Fulanis tribesmen near a village 90km east of Bouar. The perpetrators stole cash, documents and other personal items. The driver is being treated at the Bouar hospital.
",Yes,Official Report,Non-state Armed Group
2970,2020,5,SS,South Sudan,Jonglei,Pibor,Gumuruk Payam,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic,Unaffiliated,Youths,"One INGO truck driver was assaulted after he was forced to remain with a truck having mechanical problems through the night near Gumuruk Payam. During the night, 30 armed youths reportedly assaulted and robbed the driver, and the next day he was able to receive medical treatment at a clinic in Pibor.
",Yes,Official Report,Individual
3274,2020,5,SO,Somalia,Bay,Baydhaba,Baydhaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Combat/Crossfire,Public location,Incidental,Unknown,Unknown,"One UN male national staff member was wounded after a remote-controlled explosive device targeting a traditional dance group performing during an Eid celebration detonated.
",Yes,Focal Point,Unknown
2967,2020,5,CF,Central African Republic,Ouham,Batangafo,Bokita,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,3,2,0,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Subnational,Fulanis tribe,"6 INGO national staff members, 3 women and 3 men, were reportedly kidnapped by suspected armed Fulanis tribesmen in Bokita village 3km north of Batangafo. The group were ambushed while returning from a cash work activity on the Kabo axis. MINUSCA contacted the assumed tribe leader and one female INGO staff member was released (not counted here). The rest are still being held, and all humanitarian activities in the area have been temporarily suspended. The following day the 5 staff were moved to the Mouvement Patriotique pour la Centrafrique/ Front Populaire pour la Renaissance de la Centrafrique (MPC/FPRC) base in Batangafo where negotiations for their release continue. All staff were released on May 31 following negotiations by local authorities between anti-Balaka and the Fulani community.
",Yes,Official Report,Non-state Armed Group
3188,2020,5,AF,Afghanistan,Wardak,Day Mirdad,Safa Khail,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Individual attack,Public location,Unknown,Non-state armed group: Unknown,Unknown,"One INGO national staff was kidnapped by an NSAG while on leave visiting his family in Day Mirdad. He was released along with 27 other prisoners during a prisoner exchange on June 11, 2020.
",Yes,Focal Point,Non-state Armed Group
2969,2020,5,SO,Somalia,Middle Shabelle,Balcad,Gololey,0,0,0,0,7,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,Kidnap-killing,Raid,Office/compound,Disputed,Unknown,Unknown,"7 NGO staff members were reportedly kidnapped by unknown masked perpetrators from the NGO centre in Gololey, Balcad. On May 28 the bodies of the 7 staff members, and one other civilian, were returned to the centre. Investigations into the murders are ongoing. Conflicting reports point blame to the Somalia Armed Forces for retaliation over the death of soldiers, while other officials blame the group Al Shabaab.
",Yes,Official Report,Unknown
3226,2020,5,CO,Colombia,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unaffiliated,Civilians,"One INGO national male staff was attacked and injured while walking his dog with his partner. Reports indicate he was robbed, but the civilian perpetrators also used homophobic language during the attack.
",Yes,Focal Point,Individual
3002,2020,5,CM,Cameroon,Northwest,Unknown,Unknown,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown,Non-state armed group: Unknown,Not applicable,"One male humanitarian staff member was kidnapped by an separatist armed group in Northwest Cameroon. He was tied to a tree, beaten, then released the following day.
",Yes,Media,Non-state Armed Group
3240,2020,5,BF,Burkina Faso,Centre North,Sanmatenga,Bilalogo,0,0,0,1,4,0,3,0,2,5,0,0,0,0,3,0,2,5,2,1,2,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"A 15 truck UN contracted convoy was ambushed in Bilalogo village near Barsalogho, 2 contracted NGO drivers and a Red Cross nurse were shot and killed along with 10 other civilians. 2 aid workers were also kidnapped and have not been released as of February 2021.
",Yes,Focal Point,Unknown
3112,2020,5,SY,Syrian Arab Republic,Aleppo,Jarabulus,Jarabulus,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Roadside IED,Combat/Crossfire,Road,Incidental,Non-state armed group: Unknown,Not applicable,"One national male staff of an INGO contracted by a UN agency in Jarabulus city, Aleppo, was seriously injured after a vehicle he was travelling in contained an IED which exploded. The aid worker was travelling with a government official in Jarabulus city and suffered a double leg amputation after the explosion.
",Yes,Official Report,Non-state Armed Group
2978,2020,5,SS,South Sudan,Central Equatoria,Terekeka,Cuiecok,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"One NGO vehicle with 3 staff was ambushed in Cuiecok village between Terekeka and Awerial by unknown armed perpetrators demanding money. When the staff refused, the driver was shot in the hand as they left the area.
",Yes,Official Report ,Unknown
3000,2020,6,SY,Syrian Arab Republic,Aleppo,Aleppo,Jarabulus,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Vehicle-born IED,Individual attack,Road,Unknown,Unknown,Unknown,"One director of a local NGO travelling in Jarabulus city, rural Aleppo, was injured after a VBIED on the underside of the vehicle detonated.
",Yes,Official Report,Unknown
3181,2020,6,CF,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Road,Incidental,Non-state armed group: National,Unite pour la paix en Centrafrique (UPC),"One INGO driver was assaulted and injured by a member of the UPC NSAG while working. Reports indicate the attack was for personal reasons.
",Yes,Focal Point,Non-state Armed Group
3182,2020,6,CF,Central African Republic,Ouham,Markounda,Nana-Markounda,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic,Unknown,Unknown,"One INGO national male staff member was assaulted by an unknown criminal while staying in a private home during a field visit.
",Yes,Focal Point,Unknown
3165,2020,6,CL,Chile,Santiago,Santiago,Santiago,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unknown,Unknown,"One male INGO national staff was beaten and robbed by an unknown armed individual in Santiago.
",Yes,Focal Point,Unknown
3183,2020,6,CF,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Grivae-Pamia,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Ambush,Road,Incidental,Unknown,Unknown,"Two INGO national male staff members were beaten when their convoy was ambushed by unknown armed men in Grivae-Pamia, Kaga-Bandoro.
",Yes,Focal Point,Unknown
3003,2020,6,SS,South Sudan,Northern Liech,Mayom,Abiemnom,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"Two UN Agency truck drivers transporting food to Abiemnom were ambushed and shot by unknown perpetrators after getting stuck in the mud. They managed to drive to Mayom for medical attention.
",Yes,Official Report ,Unknown
3004,2020,6,NG,Nigeria,Borno,Maiduguri,Between Maiduguri to Monguno,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Kidnap-killing,Ambush,Road,Political,Non-state armed group: Regional,Islamic State of West Africa Province,"Three NGO staff members, a security guard and a government employee (latter two not counted here at this time) were kidnapped after being ambushed by a splinter group of Boko Haram, the Islamic State of West Africa Province, while travelling from Maiduguri to Monguno. They were all killed sometime during the week of July 20th and an execution video was released on the 22nd showing that the men were all shot.
",Yes,Media,Non-state Armed Group
3034,2020,6,ML,Mali,Mopti,Bankass,Baye,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,Kidnapping,Ambush,Road,Political,Unknown,Unknown,"2 NGO staff members and their driver were kidnapped by unknown gunmen from an inter-community meeting on peace in Mopti, at the Maison des jeunes de Baye. Their whereabouts are unknown.
",Yes,ACLED,Unknown
3007,2020,6,ML,Mali,Segou,Niono,Diabaly,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,1,1,0,Kidnapping,Unknown,Unknown,Political,Non-state armed group: Regional,JNIM Militia,"Two INGO staff members were kidnapped in Diabaly commune by an NSAG, due to reports a female staff was allegedly not complying with a dress code imposed by the armed group. They were released after 3 weeks.
",Yes,Official Report,Non-state Armed Group
3169,2020,6,HT,Haiti,West,Port au Prince,Port au Prince,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Economic,Unknown,Unknown,"One INGO national male staff member was kidnapped after being ambushed on the road near Port au Prince. He was later able to escape.
",Yes,Focal Point,Unknown
3286,2020,6,NG,Nigeria,Borno,Monguno,Monguno,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Complex attack,Raid,Office/compound,Political,Non-state armed group: Regional,Islamic State in West Africa (ISWA),"During an ISWA militant raid of the humanitarian hub compound in Monguno town, one UN staff sustained injuries while escaping to the bunk during the attack. The staff died several weeks later due to the trauma.
",Yes,Focal Point,Non-state Armed Group
3008,2020,6,SO,Somalia,Sool,Taleh, Bilcil,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Disputed,Unknown,Unknown,"One driver of an INGO rented vehicle with INGO staff as passengers, was shot and killed when unknown perpetrators ambushed and took the vehicle in Bilcil village and heading towards Awr-bogays village. Motive is suspected as either a carjacking or revenge killing.
",Yes,Official Report ,Unknown
3168,2020,6,CG,Congo,Kidamba,Ngamaba,Makana,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Individual attack,Project site,Political,Unaffiliated,Not applicable,"Two male INGO national staff members were injured after being attacked by an ex-NSAG militant with a machete in Makana.
",Yes,Focal Point,Individual
3066,2020,6,ML,Mali,Gao,Ansongo,Karou,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"One NGO vehicle driver was kidnapped in Karou village, Gao after his vehicle was ambushed by unknown gunmen. The other staff in the vehicle were left, but the driver was taken along with the NGO vehicle.
",Yes,Media,Unknown
3113,2020,6,SY,Syrian Arab Republic,Aleppo,Al Bab,Al Bab,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Combat/Crossfire,Project site,Incidental,Non-state armed group: Unknown,Not applicable,"One NGO national male staff member suffered burns and suffocation after trying to put out a fire in Mazout Market, al Bab city caused by an IED placed in a truck loaded with fuel.
",Yes,Official Report,Non-state Armed Group
3210,2020,6,NG,Nigeria,Borno,Unknown,Unknown,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,Kidnap-killing,Ambush,Road,Unknown,Non-state armed group: Regional,Islamic State in West Africa (ISWA),"3 INGO staff were ambushed by ISWA militants in Borno. One INGO was detained and killed and the other was injured.
",Yes,Focal Point,Non-state Armed Group
3230,2020,6,NG,Nigeria,Adamawa,Michika,Bazza,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"One UN agency contracted truck leaving a project site in Bazza, Michika, was ambushed by unknown perpetrators. The contracted site engineer was shot and passed away 10 days later from his injuries.
",Yes,Focal Point,Unknown
3231,2020,6,YE,Yemen,Aden,Aden,Aden,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily assault,Detention,Unknown,Political,Unaffiliated,Community members,"One UN agency international staff member involved in the medical evacuation of a COVID-19 patient that deceased during the evacuation was ambushed and taken by a group of community members in military vehicles. The staff was seriously injured while in their care and was released later that day after a security/military mission to retrieve him.
",Yes,Focal Point,Individual
3025,2020,6,SS,South Sudan,Jonglei,Twic East,Mabior,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Public location,Incidental,Unknown,Unknown,"One NGO staff member, while gathering his cattle in Maboir village, was caught in a cattle raid and killed. The motive is not related to his status as an aid worker.
",Yes,Official Report,Unknown
3046,2020,6,ML,Mali,Mopti,Koro,Koro,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"Three INGO national male staff were reportedly kidnapped along with two vehicles a few kilometers outside of Koro, Mopti. The perpetrators ambushed the aid convoy, released the female staff, and kidnapped the male staff with two drivers. Further information on their whereabouts or the perpetrators is unknown.
",Yes,Media,Unknown
3027,2020,6,SS,South Sudan,Unity,Rubkona,"Bentiu, Protection of Civilian (PoC) site",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Unknown,Unknown,Unknown,"One UN agency male staff member was injured after being attacked by unknown individuals while walking from the market to his accommodation in the Bentiu PoC. He was sent to an INGO clinic for treatment, but later evacuated to Juba on June 23.
",Yes,Official Report,Unknown
3022,2020,6,NE,Niger,Tillaberi,Torodi,Bossey Bangou,0,0,0,0,11,0,0,0,11,11,0,0,0,0,0,0,11,11,11,0,0,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Unknown,Not applicable,"11 male NGO staff members were reportedly kidnapped in the village of Bossey Bangou on a lean season targeting exercise. No group has claimed responsibility, but due to activity in the region, the Islamic State in West Africa (ISWA) or an Al Qaeda linked group is likely and suspected. All 11 were released on September 26, 2020.
",Yes,Media,Non-state Armed Group
3032,2020,6,SS,South Sudan,Jonglei,Bor,Bor,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"One UN agency contracted truck driver sustained three gunshot wounds when his truck was ambushed by unknown armed men in Bor. The truck was damaged and the driver was taken to the hospital where he is in stable condition.
",Yes,Official Report,Unknown
3028,2020,6,SS,South Sudan,Lakes,Cueibet,Manakol,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Project site,Incidental,Unknown,Unknown,"An INGO ambulance driver was transporting a civilian with a gunshot wound from Manakol village when he was ambushed on the road by unknown armed assailants. He was shot and killed by the assailants in a suspected revenge killing. The wounded passenger escaped.
",Yes,Official Report,Unknown
